Paragraph,Labels
"Principal axis:

An imaginary straight line passing through the two centres of curvature of a lens is called its principal axis.",Definition
"Optical centre :

The central point of a lens is its optical centre.
It is usually represented by the letter O.",Definition
"Aperture:

The effective diameter of the circular outline of a spherical lens is called its aperture.",Definition
"Focus:

When rays parallel to principal axis gets refracted by convex lens , they converge to a point on principal axis, this point is called Principal focus.
If you pass parallel rays from opposite side of lens you get another principal focus on the opposite side.
A lens has two principal focus, usually named F1 and F2.
 When rays parallel to principal axis gets refracted by concave lens , they appear to diverge from a point on the principal axis , this point is called Principal focus.
Concave lens also have two focii, usually named F1 and F2.","Definition, Property"
"Image formation by lenses

There are three rules which are to be followed:

A ray of light from the object, parallel to the principal axis, after refraction from a convex lens, passes through the principal focus on the other side of the lens, as shown in. In case of a concave lens, the ray appears to diverge from the principal focus located on the same side of the lens. 


A ray of light passing through a principal focus, after refraction from a convex lens, will emerge parallel to the principal axis. A ray of light appearing to meet at the principal focus of a concave lens, after refraction, will emerge parallel to the principal axis.


A ray of light passing through the optical centre of a lens will emerge without any deviation.


Image Formation by Convex Lens

position of object

position of image

size of image

nature of image

at infinity

at F2

point-sized

real & inverted

beyond 2F1

between F2 & 2F2

diminished

real & inverted

at 2F1

at 2F2

same size

real & inverted

between F1 & 2F1

beyond 2F2

enlarged

real & inverted

at F1

at infinity

highly enlarged

real & inverted

between F1 & O

on the same of object

enlarged

virtual & erect

 

 

 

Image Formation by Concave Lens

position of object

position of image

size of image

nature of image

at infinity

at F1

point sized

virtual & erect

between infinity and O

between F1 and O

diminished

virtual & erect",Reasoning
"Sign convention for spherical lenses

We follow sign conventions, similar to the one used for spherical mirrors. We apply the rules for signs of distances, except that all measurements are taken from the optical centre of the lens.",Reasoning
"Lens formula & Magnification

Lens formula is given by: 

1/v-1/u=1/f

where :

u – image distance
v – object distance
f – focal length
 

Magnification: The ratio of the height of the image and the height of the object. It is represented by the letter m.

m=hi/ho=v/u

 The positive sign shows that the image is erect and virtual.
The negative sign shows that the image is inverted and real.","Formula, Relation, Property"
"Power of a lens

The power of a lens is defined as the reciprocal of its focal length.
It is represented by the letter P.

P=1/f

The SI unit of power of a lens is ‘dioptre’. It is denoted by the letter D.
Power of a convex lens is positive and that of a concave lens is negative.","Definition, Property, Relation, Formula"
"LAWS OF REFLECTION
The angle of incidence is equal to the angle of reflection.
The incident ray, the normal to the mirror at the point of incidence and the reflected ray, all lie in the same plane",Property
Image formed by a plane mirror is always virtual and erect and the size of the image is equal to that of the object. The image is laterally inverted and formed as far behind the mirror as the object is in front of it,Property
SPHERICAL MIRRORS A spherical mirror whose reflecting surface is curved inwards is called a concave mirror. A spherical mirror whose reflecting surface is curved outwards is called a convex mirror.,Definition
The centre of the reflecting surface of a spherical mirror is a point called the pole. The reflecting surface of the mirror forms a part of a sphere which has a centre. This centre point is called the centre of curvature of the spherical mirror. The centre of curvature of a concave mirror lies in front of it while the centre of curvature of a convex mirror lies behind it.,"Definition, Property"
"The radius of the sphere of which the reflecting surface is a part of, is called the radius of curvature.",Definition
The straight line passing through the pole and the centre of curvature of a spherical mirror is called the principal axis.,Definition
"For spherical mirrors of small apertures, the radius of curvature is equal to twice the focal length i.e., R=2f","Relation, Formula"
"IMAGE FORMATION BY A CONCAVE MIRROR 
1. Position of the object: At infinity Position of the image: At the focus F Size of the image: Highly diminished, point sized Nature of the image: Real and inverted 
2. Position of the object: Beyond the centre of curvature Position of the image: Between focus and centre of curvature Size of the image: Diminished Nature of the image: Real and inverted 
3. Position of the object: At the centre of curvature Position of the image: At the centre of curvature Size of the image: Same size Nature of the image: Real and inverted 
4. Position of the object: Between the centre of curvature Position of the image: Beyond the centre of curvature Size of the image: Enlarged Nature of the image: Real and inverted 
5. Position of the object: At the focus Position of the image: At infinity Size of the image: Highly enlarged Nature of the image: Real and inverted 
6. Position of the object: Between the pole and focus Position of the image: Behind the mirror Size of the image: Enlarged Nature of the image: Virtual and erect","Relation, Reasoning"
"IMAGE FORMATION BY A CONVEX MIRROR 
1. Position of the object: At infinity Position of the image: At the focus F, behind the mirror Size of the image: Highly diminished, point-sized Nature of the image: Virtual and erect
2. Position of the object: Between infinity and the pole of the mirror Position of the image: Between pole and focus, behind the mirror Size of the image: Diminished Nature of the image: Virtual and erect","Relation, Reasoning"
"SIGN CONVENTION FOR REFLECTION BY SPHERICAL MIRRORS
The object is always placed to the left of the mirror. This implies that the light from the object falls on the mirror from the left-hand side.
All the distances parallel to the principal axis are measured from the pole of the mirror.
All the distances measured to the right of the origin (along + x-axis) are taken as the positive while those measured to the left of the origin (along
 –x-axis) are taken as negative.
Distances measured perpendicular to and above the principal axis (along + y-axis) are taken as positive.
Distances measured perpendicular to and below the principal axis (along
 –y-axis) are taken as negative.",Property
"MIRROR FORMULA

1/v+1/u=1/f

 Where u= the distance of the object from its pole i.e. object distance, v= the distance of the image from the pole of the mirror i.e. image distance, f= the distance of the principal focus from the pole i.e. focal length.","Formula, Relation"
"MAGNIFICATION It is expressed as the ratio of the height of the image to the height of the object. It is usually represented by the letter m
m=hi/ho=-v/u
A negative sign in the value of the magnification indicates that the image is real. A positive sign in the value of the magnification indicates that the image is virtual.","Definition, Property, Relation, Formula"
"REFRACTION When light travels from one medium to another medium with a different density, it deviates from its path. This bending of light is called refraction. A medium with more density is called the denser medium. The medium with lesser density is the called the rarer medium.
A light ray travelling obliquely from a denser medium to a rarer medium bends away from the normal. A light ray bends towards the normal when it travels obliquely from a rarer medium to a denser medium.","Definition, Property"
"Laws of refraction of light:

The incident ray, the refracted rays and the normal to the interface of two transparent media at the point of incidence, all lie in the same plane. 
The ratio of sine of angle of incidence to the sine of the angle of refraction is constant for the light of a given colour and for the given pair of media. This law is also known
as Snell’s Law of refraction. If I is the angle of incidence and r  is the angle of refraction, then sini/sinr=constant","Definition, Property, Relation, Formula"
"REFRACTIVE INDEX The extent of the change in direction that takes place in a given pair of media upon refraction can be expressed in terms of the refractive index. The value of the refractive index for a given pair of media depends upon the speed of light in the two media. The refractive index of medium 2 with respect to medium 1 is given by the ratio of the speed of light in medium 1 to the speed of light in medium 2
n21=v1/v2
The refractive index of medium 1 with respect to medium 2 is given by:
n12=v2/v1
If medium 1 is vacuum or air, then the refractive index of medium 2 is considered with respect to vacuum is called the absolute refractive index of the medium. If c is the speed of light in air and v is the speed of light in the medium, then the refractive index of the medium is given by:
nm=c/v","Definition, Property, Relation, Formula"
"IMAGE FORMATION BY LENSES
Convex lens:

1. Position of the object: At infinity Position of the image: At focus F2 Relative size of the image: Highly diminished, point-sized Nature of the image: Real and inverted 
2. Position of the object: Beyond 2F1 Position of the image: Between F2 and 2F2 Relative size of the image: Diminished Nature of the image: Real and inverted 
3.Position of the object: At 2F1 Position of the image: At 2F2  Relative size of the image: Same size Nature of the image: Real and inverted 
4.Position of the object: Between F1 and 2F1 Position of the image: Beyond 2F2 Relative size of the image: Enlarged Nature of the image: Real and inverted 
5. Position of the object: At focus F1 Position of the image: At infinity Relative size of the image: Infinitely large or highly enlarged Nature of the image: Real and inverted 
6. Position of the object: Between focus F1 and optical centre Position of the image: On the same side of the lens as the object Relative size of the image: Enlarged Nature of the image: Virtual and erect","Relation, Reasoning"
"IMAGE FORMATION BY CONCAVE LENS 
1. Position of the object: At infinity Position of the image: At focus F1 Relative size of the image: Highly diminished, point-sized Nature of the image: Virtual and erect
2. Position of the object: Between infinity and optical centre of the lens Position of the image: Between focus F2 and optical centre O Relative size of the image: Diminished Nature of the image: Virtual and erect","Relation, Reasoning"
"LENS FORMULA:
1/v-1/u=1/f

",Formula
"MAGNIFICATION
m=hi/ho",Formula
"POWER OF A LENS The power of the lens is the reciprocal of its length. It is represented by the letter P
P=1/f
The SI unit of power of a lens is ‘dioptre’. The power of  a convex lens is positive and that of a concave lens is negative.","Definition, Property, Relation, Formula"
"Reflection of Light
Reflection is one of the unique properties of light. It is the reflection of light, which enables us to see any object.

Reflection: The bouncing back of rays of light from a polished and shiny surface is called reflection or reflection of light. It is similar to bouncing back of a football after colliding with a wall or any hard surface.","Definition, Property"
"Laws of Reflection of light:
The angle of incidence and angle of reflection is equal.
The incident ray, reflected ray and normal to the point of reflection lie in the same plane.
The angle of incidence is denoted by 'i' and angle of reflection is denoted by 'r'. The law of reflection is applicable to all types of reflecting surface.

","Property, Reasoning"
"Mirror and Reflection of Light:
Mirror is a shiny polished object (glass) which reflects most of the rays of light falling upon it. One side of mirror is polished with suitable material to make the other side reflective.","Definition, Property"
"Types of Image formed by mirrors:
Real Image: Image which is formed in front of the mirror and it can be obtained on a screen is called real image.

Virtual Image: Image which is formed behind the mirror and cannot be obtained on a screen is called virtual image.

","Definition, Types"
"Plain Mirror: A mirror having a flat surface is called plane mirror.

",Definition
"Formation of image in plane mirror:
A plane mirror always forms virtual and erect image.
The distance of image and that of object is equal from the mirror.
The image formed by a plane mirror is laterally inverted.

",Property
"Spherical Mirror
Mirrors having curved reflecting surface are called spherical mirrors. A spherical mirror is a part of a sphere.","Definition, Property"
"Types of Spherical Mirror:
Concave Mirror: Spherical mirror with reflecting surface curved inwards is called concave mirror.

Convex Mirror: Spherical mirror with reflecting surface curved outwards is called convex mirror.","Definition, Types"
"Pole: The centre of reflecting surface of a spherical mirror is known as Pole. Pole lies on the surface of spherical mirror. Pole is generally represented by ‘P’.

","Definition, Property"
"Centre of Curvature: The centre of sphere; of which the reflecting surface of a spherical mirror is a part; is called the centre of curvature of the spherical mirror. Centre of curvature is not a part of spherical mirror rather it lies outside the mirror. Centre of curvature is denoted by letter ‘C’.
In the case of concave mirror centre of curvature lies in front of the reflecting surface. On the other hand, centre of curvature lies behind the reflecting surface in the case of convex mirror.



","Definition, Property"
"Radius of Curvature: The radius of sphere; of which the reflecting surface of a spherical mirror is a part; is called the Radius of Curvature of the spherical mirror. The radius of curvature of a spherical mirror is denoted by letter ‘R’.
Similar to centre of curvature, radius of curvature lies in front of concave mirror and lies behind the convex mirror and is not a part of the mirror as it lies outside the mirror.



","Definition, Property"
"Aperture: The diameter of reflecting surface of a spherical mirror is called aperture.

",Definition
"Principal Axis: Imaginary line passing through the centre of curvature and pole of a spherical mirror is called the Principal Axis.

",Definition
"Focus or Principal Focus: Point on principal axis at which parallel rays; coming from infinity; converge after reflection is called the Focus or Principal Focus of the spherical mirror. Focus is represented by letter ‘F’.
In the case of a concave mirror, parallel rays; coming from infinity; converge after reflection in front of the mirror. Thus, the focus lies in front of a concave mirror.
In the case of a convex mirror, parallel rays; coming from infinity; appear to be diverging from behind the mirror. Thus, the focus lies behind the convex mirror.



","Definition, Property"
"Focal length: The distance from pole to focus is called focal length. Focal length is denoted by letter ‘f’. Focal length is equal to half of the radius of curvature.
f=R/2
R=2f

","Definition, Formula, Relation"
"Reflection of Rays parallel to Principal Axis:

In the case of concave mirror: A Ray parallel to principal axis passes through the principal focus after reflection from a concave mirror.
Similarly, all parallel rays to the principal axis pass through the principal focus after reflection from a concave mirror. Since, a concave mirror converge the parallel rays after reflection, thus a concave mirror is also known as converging mirror.
In the case of convex mirror: A ray parallel to principal axis appears to diverge from the principal focus after reflecting from the surface of a convex mirror.
Similarly, all rays parallel to the principal axis of a convex mirror appear to diverge or coming from principal focus after reflection from a convex mirror. Since, a convex mirror diverges the parallel rays after reflection, thus it is also known as diverging mirror.






",Reasoning
"Reflection of ray passing through the Principal Focus:
In the case of concave mirror: Ray passing through the principal focus goes parallel to principal axis after reflection in the case of concave mirror.
In the case of convex mirror: A ray directed towards principal focus goes parallel to principal axis after reflecting from the surface of a convex mirror.


",Property
"Ray passing through the Centre of curvature:
In the case of concave mirror: Ray passing through the centre of curvature returns at the same path after reflecting from the surface of a concave mirror.
In the case of convex mirror: Ray appears to passing through or directed towards the centre of curvature goes parallel to the principal axis after reflecting from the surface of a convex mirror.


",Property
"Ray incident obliquely to the principal axis: Ray obliquely to the principal axis goes obliquely after reflecting from the pole of the both concave and convex mirror and at the same angle.

",Property
"Image Formation by Concave Mirror
Formation of image depends upon the position of the object. There are six possibilities of the position of object in the case of concave mirror.

Object at infinity
Object between infinity and centre of curvature (C)
Object at centre of curvature (C)
Object between centre of curvature (C) and Principal focus (F)
Object at Principal Focus (F)
Object between Principal Focus (F) and Pole (P)

Positions of Object and Image in Concave Mirror
Position of Object        Position of Image        Size of Image        Nature of Image
At infinity        At focus        Point sized, highly diminished        Real and inverted
Between infinity and C        Between F and C        Dminished        Real and inverted
At C        At C        Same size        Real and inverted
Between C and F        Beyond C        Enlarged        Real and inverted
At F        At infinity        Highly enlarged        Real and inverted
Between F and P        Behind mirror        Enlarged        Virtual and erect

","Relation, Reasoning"
"Image Formation by Convex Mirror
There are only two possibilities of position of object in the case of a convex mirror, i.e. object at infinity and object between infinity and pole of a convex mirror.

Positions and Nature of Image in Convex Mirror
Position of Object        Position of Image        Size of Image        Nature of Image
At infinity        At F, behind mirror        Highly diminished        Virtual and erect
Between infinity and P        Between F and P, behind mirror        Diminished        Virtual and erect
","Relation, Reasoning, Property"
"Uses of Concave Mirror:
As reflector in electric torch, head lights of vehicle, search light, etc. The source of light is put at the focus of the reflector, which produces a strong parallel beam of light, which helps in clear visibility.
As shaving mirror to produce larger image of face to facilitate better viewing during shaving.
Concave mirror is used by dentists to see larger image of teeth of the patient. When a tooth is placed between focus and pole, the concave mirror produces a magnified image of the tooth.
As reflector in solar furnace. By using concave mirror in solar furnace the concentrated rays of sunlight is obtained at focus which produces enormous amount of heat because of concentration.

","Reasoning, Examples"
"Uses of Convex Mirror:
Convex mirror is used in rear view mirror of vehicles; so that the driver can see the traffic coming from behind. The field of view is widest in case of a convex mirror, which enables it to show a wider area from behind.
Convex mirror is used on hairpin bends on the road; so that the driver can see the traffic approaching from another side of the bend.
",Reasoning
"Sign Convention for Spherical Mirror:
Cartesian Sign Convention: In the case of spherical mirror all signs are taken from Pole of the spherical mirror, which is often called origin or origin point. This sign convention is known as New Cartesian Sign Convention.
Sign is taken as – (negative) from pole of a spherical mirror towards object along the principal axis. This means sign is always taken as – (negative) in front of a spherical mirror. For example; the distance of object is always taken as – (negative) in case of both types of spherical mirror, i.e. concave and convex mirrors.
Sign is taken as + (positive) behind the spherical mirror. For example if an image is formed behind the mirror, the distance of image is taken as + (positive) from pole along the principal axis.
The height of is taken as + (positive) above the principal axis and taken as – (negative) below the principal axis.



","Definition, Property, Reasoning, Examples"
"Sign in the case of concave mirror:
Since, object is always placed in front of the mirror hence the sign of object is taken as negative.
Since, the centre of curvature and focus lie in front of the concave mirror, so signs of radius of curvature and focal length are taken as negative in the case of concave mirror.
When image is formed in front of the mirror, the distance of image is taken as – (negative) and when image is formed behind the mirror, the distance of image is taken as + (positive).
Height of image is taken as positive in the case of erect image and taken as negative in the case of inverted image.

","Reasoning, Property"
"Sign in the case of a convex mirror:
Since, object is always placed in front of the mirror hence the sign of object is taken as negative.
Since, the centre of curvature and focus lies behind the convex mirror, so sign of radius of curvature and focal length are taken as + (positive) in the case of convex mirror.
In the case of convex mirror, image always formed behind the mirror, thus the distance of image is taken as positive.
In the case of a convex mirror, always an erect image is formed, thus the height of image is taken as positive.
","Reasoning, Property"
"Mirror Formula:
Mirror formula shows the relation among distance of object, distance of image and focal length in case of spherical mirror. All distances are measured from pole of the mirror.

The distance of object is denoted by ‘u’
The distance of image is denoted by ‘v’
Focal length is denoted by f

1/v+1/u=1/f
By knowing any two, the third can be calculated using the mirror formula.

","Formula, Relation"
"Magnification:
Magnification is the relative ratio of size of image formed by a spherical mirror to the size of object. Magnification is generally denoted by letter ‘m’.
m=hi/ho=-v/u
Where; m = magnification, hi = height of image, ho = height of object, v = image distance and u = object distance.

","Definition, Formula, Relation"
"Refraction: Introduction
The change of direction of light because of change of medium is known as Refraction or Refraction of Light. The ray of light changes its direction or phenomenon of refraction takes place because of difference in speed in different media.

The light travels at faster speed in rare medium and at slower speed in denser medium. The nature of media is taken as relative. For example air is a rarer medium than water or glass.

When ray of light enters from a rarer medium into a denser medium, it bends towards normal at the point of incidence. On the contrary, when ray of light enters into a rarer medium from a denser medium it bends away from the normal.

Ray emerging after the denser medium goes in the same direction and parallel to the incident ray
","Definition, Property, Causes, Reasoning, Causes"
"The angle between incident ray and normal is called Angle of Incidence and it is denoted as ‘i’. The angle between refracted ray and normal is called the Angle of Refraction. Angle of refraction is denoted by ‘r’.

",Definition
"Laws of Refraction:
The incident ray, refracted ray and normal to the interface of given two transparent media, all lie in same plane.
The ratio of sine of angle of incidence and sine of angle of refraction is always constant for the light of given colour and for the pair of given media.
The Second Law of Refraction is also known as Snell’s Law of Refraction.
that is, sini/sinr = constant
The constant is called refractive index of the second medium in relation to the first medium.


","Definition, Property, Formula, Relation"
"A ray of light changes its direction when it enters from one medium to another medium. This happens because speed of light is different in different media. For example; the speed of light is 3 x 108 m/s (2.99x108 m/s) in vacuum and it is 2.98 x 108 m/s in air.

Refractive Index is the extent of change of direction of light in a given pair of media. The refractive index is a relative value of speed of light in the given pair of media. Thus, to calculate the refractive Index the speed of light in two media is taken.

Let the speed of light in medium 1 is v1 and in medium 2 is v2

Therefore; refractive index of medium 2 with respect to medium 1 (n21)

n21=v1/v2

Above expression gives the refractive index of medium 2 with respect to medium 1. This is generally denoted by n21.

Similarly, the refractive index of medium 1 with respect to medium 2 is denoted by n12.

n12=v2/v1

","Causes, Examples, Definition, Formula, Relation"
"Absolute Refractive Index:When one medium is taken as vacuum and speed of light is taken in it, then the refractive index of second medium with respect to vacuum is called Absolute Refractive Index and it is generally denoted by nm.
The speed of light in vacuum is slightly faster than in air. Let speed of light in air is ‘c’ and the speed of light in given medium is ‘v’. Therefore, refractive index of the given medium:

nm=c/v
Since, Refractive Index is the relative value of the speed of light of a medium with respect to the speed of light in vacuum, thus light will travel faster in the medium having lower value of refractive index.



","Definition, Property, Formula, Relation"
"Optical Density: Medium having greater value of refractive index is called optically denser medium, this means light will travel at slower speed in optically denser medium compared to in an optically rarer medium.

","Definition, Property"
"Spherical Lens
Lens is an optical device which converges or diverges the rays of light before transmitting. A lens has similar shape to lentils and genus of lentil is called Lens, thus a lens got its name after the shape and name of genus of lentils. A lens is made by combining at least one part of sphere made of transparent material, generally glass.

Spherical Lens: Most of the lenses are made by the combination of parts of transparent sphere. Concave and Convex lens are most commonly use spherical lens.

Convex lens is the most commonly used lens in our day to day life.


","Definition, Property"
"Convex lens:
A lens having two spherical surface bulging outwards is called Convex Lens. It is also known as biconvex lens because of two spherical surface bulging outwards.


",Definition
"Concave lens:
A lens having two spherical surface bulging inwards is called Concave Lens. It is also known as biconcave lens because of two spherical surface bulging inwards.


",Definition
"Centre of curvature: The centre of sphere of part of which a lens is formed is called the centre of curvature of the lens. Since concave and convex lenses are formed by the combination of two parts of spheres, therefore they have two centres of curvature.
One centre of curvature is usually denoted by C1 and second is denoted by C2.

","Definition, Property"
"Focus: Point at which parallel rays of light converge in a concave lens and parallel rays of light diverge from the point is called Focus or Principal Focus of the lens.
Similar to centres of curvature; convex and concave lenses have two Foci. These are represented as F1 and F2.

","Definition, Property"
"Principal Axis: Imaginary line that passes through the centres of curvature of a lens is called Principal Focus.

",Definition
"Optical centre: The central point of a lens is called its Optical Centre. A ray passes through optical centre of a lens without any deviation.

","Definition, Property"
"Radius of curvature: The distance between optical centre and centre of curvature is called the radius of curvature, which is generally denoted by R.

",Definition
"Focal Length: The distance between optical centre and principal focus is called focal length of a lens. Focal length of a lens is half of the radius of curvature.
2f=R
This is the cause that the centre of curvature is generally denoted by 2F for a lens instead of C.

","Definition, Property, Formula, Relation"
"Refraction through Lens
Refraction of parallel ray:
A parallel ray converges at focus of a convex lens and diverges from the focus of a concave lens.

Refraction of ray passing through the Principal focus:
A ray passing through principal focus emerges parallel to the principal axis after refraction from a convex lens.
A ray passing through the principal focus emerges parallel to the principal axis after diverging from a concave lens.

Ray passing through the optical centre of lens:
Ray passing through the optical centre of convex and concave lens emerges in same direction without any deviation.






","Property, Reasoning"
"Converging lens: A convex lens is known as converging lens because parallel rays converge at its focus.

","Causes, Definition"
"Diverging lens: A concave lens is known as diverging lens because parallel rays appear to diverge from the focus; after refraction.

","Causes, Definition"
"Image Formation by Convex Lens
There are six possibilities of position of object in the case of convex lens:

Object at infinity
Object beyond centre of curvature, C
Object at centre of curvature, C
Object between centre of curvature, C and principal focus, F
Object at principal focus, F
Object between principal focus, F and optical centre, O
",Property
"Object at infinity:
Convex lens converge parallel rays coming from objet at infinity and a highly diminished - point sized, real and inverted image is formed at principal focus F2.
Properties of Image: Image is highly diminished, real and inverted.



","Relation, Reasoning, Property"
"Object beyond centre of curvature, C1 or 2F1:
A diminished, real and inverted image is formed between principal focus, F2 and centre of curvature, C2 at the opposite side when an object is placed beyond C1 of a convex lens.
Properties of Image: Image is diminished, real and inverted.



","Relation, Reasoning, Property"
"Object at centre of curvature, C1 or 2F1:
A same sized, real and inverted image is formed at centre of curvature, C2 when object is placed at centre of curvature, C1 of a convex lens.
Properties of Image: Image is same size as object, real and inverted.


","Relation, Reasoning, Property"
"Object between centre of curvature, C1 and principal focus, F1:
An enlarged, real and inverted image is formed beyond centre of curvature, C2 when an object is placed between centre of curvature, C1 and principal focus, F1 of a convex lens.
Properties of Image: Image is enlarged, real and inverted.



","Relation, Reasoning, Property"
"Object at principal focus, F1:
An infinitely large, real and inverted image is formed at infinity when object is placed at principal focus, F1 of a convex lens.
Properties of Image: Image is highly enlarged, real and inverted.



","Relation, Reasoning, Property"
"Between principal focus, F1 and optical centre, O:
A virtual, erect and enlarged image is formed at the same side of lens, when an object is placed between principal focus, F1 and optical centre, O of a convex lens.
Properties of Image: Image is enlarged, virtual and erect.


","Relation, Reasoning, Property"
"Image Formation by Concave Lens
There are only two possibilities of position of object in the case of a concave lens:

Object is at infinity
Object is between optical centre, O and infinity",Property
"Object is at infinity:
A highly diminished point sized, virtual and erect image is formed when object is at infinity by a concave lens at principal focus F1.
Properties of Image: Image is point sized, highly diminished, virtual and erect.



","Relation, Reasoning, Property"
"Object is between optical centre, O and infinity:
A diminished, virtual and erect image is formed between principal focus F1 and optical centre, O; when object is placed between optical centre and infinity of a concave lens.
Properties of Image: Image is diminished, virtual and erect.



","Relation, Reasoning, Property"
"Sign convention for lens:
Sign convention for lens is similar to that of spherical mirror. Signs are taken left of the optical centre as negative, right of the optical centre as positive, above of the principal axis as positive and below of the principal axis as negative.
The new sign convention is known as New Cartesian Sign Convention. In this sign is taken negative towards left and taken as positive towards right at X-axis from origin.
The sign is taken as positive (+) above the origin point at Y-axis; and below the origin point as negative (-) at Y-axis.

","Property, Reasoning"
"Lens Formula and Magnification:
The relation between distance of object, distance of image and focal length for a lens is called lens formula.

1/v-1/u=1/f
Where, v is the distance of image, u is the distance of object, and f is the focal length of lens. Distance of object and image is measure from the optical centre of the lens. The sign for distance is given as per convention.

The lens formula is valid for all situations for spherical lens. By knowing any of the two the third can be calculated.
","Definition, Property, Formula, Relation"
"Magnification:
The ratio of height of image and that of object or ratio of distance of image and distance of object gives magnification. It is generally denoted by ‘m’.
m=hi/ho=v/u

The positive (+) sign of magnification shows that image is erect and virtual while a negative (-) sign of magnification shows that image is real and inverted.","Definition, Property, Formula, Relation"
"Power of lens:
A convex lens with short focal length converges the light rays with greater degree nearer to principal focus and a concave lens with short focal length diverges the light rays with greater degree nearer to principal focus.

The degree of divergence or convergence of ray of light by a lens is expressed in terms of the power of lens. Degree of convergence and divergence depends upon the focal length of a lens. The power of a lens is denoted by ‘P’. The power of a lens is reciprocal of the focal length.

P=1/f

The SI unit of Power of lens is dioptre and it is denoted by ‘D’.

Power of a lens is expressed in dioptre when the focal length is expressed in metre. Thus, a lens having 1 metre of focal length has power equal to 1 dipotre.

Therefore, 1 D = 1 m−1

A convex lens has power in positive and a concave lens has power in negative.","Definition, Property, Formula, Relation"
"Power of optical instruments having multiple lenses:
If there is more than one lens used, then total power of lenses is equal to the sum of power of all individual lenses.

Example: If there are three lenses used in an optical device having powers equal to 1 D, 2D and 3D respectively,

Therefore, the total power of the optical device = 1D + 2D + 3D = 6D","Property, Examples"
"Some common phenomena of Refraction:
Bending of pencil when placed in a glass with water: When a pencil or stick is kept in a beaker or a glass filled with water, the stick appears slightly bent. This happens because the light; entering from air (rarer medium) into water (denser medium); bends towards normal to the incident which makes the appearance of pencil or stick as bent.
Position of fish in the water of pond: The ray coming from fish in the pond bends away from the normal to the incident. We see the emergent ray which makes the appearance of fish slightly above its position.
Formation of rainbow: Rainbow is formed just after the rain. When ray of light travels from droplets of rain, it is scattered into its constituent seven colours and forms a rainbow in the sky.
Visibility of sun slightly before the time of sunrise: When the rays coming from the sun enter into atmosphere (which is denser medium than vacuum), they bend away from normal to the incidence because of refraction. Since we see the refracted rays coming from the sun, that’s why the sun becomes visible slightly ahead of the time of sunrise.","Reasoning, Examples"
"Positive and negative charges: The charge acquired by a glass rod when rubbed with silk is
called positive charge and the charge acquired by an ebonite rod when rubbed with wool is called negative charge.",Definition
"Coulomb: It is the S.I. unit of charge. One coulomb is defined as that amount of charge which repels an equal and similar charge with a force of 9 x 109 N when placed in vacuum at a distance of 1 meter from it. 
Charge on an electron = -1.6 x 10-19 coulomb.",Definition
Static and current electricities: Static electricity deals with the electric charges at rest while the current electricity deals with the electric charges in motion.,Definition
"Conductor: A substance which allows passage of electric charges through it easily is called a
conductor. A conductor offers very low resistance to the flow of current. For example copper,silver, aluminium etc.","Definition, Property, Examples"
" Insulator: A substance that has infinitely high resistance does not allow electric current to flow through it. It is called an insulator. For example rubber, glass, plastic, ebonite etc.","Definition, Examples"
Electric current: The flow of electric charges across a cross-section of a conductor constitutes an electric current. It is defined as the rate of flow of the electric charge through any section of a conductor. Electric currentharge/Time or I = Q/t Electric current is a scalar quantity.,"Definition, Property, Formula, Relation"
"Ampere: It is the S.I. unit of current. If one coulomb of charge flows through any section of a conductor in one second, then current through it is said to be one ampere.
1 ampere = 1 coulomb/1 second or 1 A = 1C/1s = 1Cs-1 
1 milliampere =1 mA = 10-3 A
1 microampere = 1A = 10-6 A","Definition, Property"
Electric circuit: The closed path along which electric current flows is called an electric circuit,Definition
" Conventional current: Conventionally, the direction of motion of positive charges is taken as the direction of current. The direction of conventional current is opposite to that of the negatively charged electrons.",Property
Electric field: It is the region around a charged body within which its influence can be experienced.,Definition
"Electrostatic potential: Electrostatic potential at any point in an electric field is defined as the amount of work done in bringing a unit positive charge from infinity to that point. Its unit is volt. Positive charges move from higher to lower potential regions. Electrons, being negatively charged, move from lower to higher potential regions. ","Definition, Property"
Potential difference between two points: The Potential difference between two points in an electric field is the amount of work done in bringing a unit positive charge from one to another. Potential difference = Work done/Charge or V = W/Q,"Definition, Formula, Relation"
One volt potential difference: The Potential difference between two points in an electric field is said to one volt if one joule of work has to be done in bringing a positive charge of one coulomb from one point to another. 1 volt = 1 joule/1 coulomb or 1 V = 1J/1C,"Definition, Formula"
Galvanometer: It is device to detect current in an electric circuit.,Definition
Ammeter: It is device to measure current in a circuit. It is always connected in series in a circuit.,"Definition, Property"
Voltmeter: It is a device to measure potential difference. It is always connected in parallel to the component across which the potential difference is to be measured.,"Definition, Property"
"Ohms law: This law states that the current passing through a conductor is directly proportional to the potential difference cross its ends, provided the physical conditions like temperature, density etc. remains unchanged. V/I or V = RI","Definition, Formula, Relation"
 Resistance: It is a property of a conductor by virtue of which it opposes the flow of current through it. It is equal to the ratio of the potential difference applied across its ends and the current flowing through it. Resistance = Potential difference/Current or R = V/I,"Definition, Formula, Relation"
"Ohm: It is the S.I. unit of resistance. A conductor has a resistance of one ohm if a current of one ampere flows through it on applying a potential difference of one volt across its ends.
1 ohm = 1 volt/1 ampere or 1ohm = 1V/1A","Definition, Formula"
